Project;Release;ReleaseDate;ClassName;ClassPath;LOC;LOCTouched;NR;Nfix;Nauth;LOCAdded;MaxLOCAdded;AverageLOCAdded;CLOC;WMC;MaxChurn;AverageChurn;ChangeSetSize;NPM;MaxChangeSet;AverageChangeSet;Age;WeightedAge;AGE;SmellSourceRelease;NSmells;NPMDRuleTypes;PMDRules;PMDAnalysisStatus;PMDAnalysisWarning;Buggy;BugTicketCount;BugTickets;FixCommits;ConsistencyStatus;AnalysisWarning
Apache Syncope;1.1.8;2014-07-03;ContentLoaderHandler;core/src/main/java/org/apache/syncope/core/util/ContentLoaderHandler.java;148;197;1;0;1;197;197;197,000000;22;40;197;197,000000;14;2;14;14,000000;456,000000;456,000000;0,000000;1.1.7;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.1.8;2014-07-03;MappingUtil;core/src/main/java/org/apache/syncope/core/util/MappingUtil.java;408;1002;29;6;5;782;338;26,965517;76;110;338;34,551724;1215;8;705;41,896552;599,000000;526,369261;21,142857;1.1.7;14;8;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(3) | ExcessiveParameterList(2) | GodClass(1) | NPathComplexity(1) | NcssCount(2);OK;;Yes;6;SYNCOPE-399 | SYNCOPE-435 | SYNCOPE-436 | SYNCOPE-453 | SYNCOPE-454 | SYNCOPE-458;0b3ca4a98291be7bb1e2ff00b953438401d06cb3 | 25d8c0d6b7c76bacf4c229ae4cba1b393a9c38c1 | 3ff71d74363f119a4378a152d5125348dc79060f | 452ec8e6e6e83f29aa4bd4c4c54dbfc172b28130 | 8beb540ecfc37e38778d6aab24b185a30395f9ff | 8c4a227edd50fa0e35dbc77038a7ca2a6a35b3ee | 9fcaab6afb4f253937f65c2b470ce37b775e6e24 | c490cf6fa52bf0cce6574b074af60e441b599f95;CONSISTENT_BUG_LINK;
Apache Syncope;1.1.8;2014-07-03;ActivitiUserWorkflowAdapter;core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java;473;920;17;5;5;777;666;45,705882;31;80;666;54,117647;1157;10;705;68,058824;598,000000;562,746739;36,937500;1.1.7;3;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | GodClass(1);OK;;Yes;2;SYNCOPE-364 | SYNCOPE-600;41f8139113d1077feb667f6b33290d23c04a2279 | 76b35a7870eee368d8b78e71d39bd9ecc2de5934;CONSISTENT_BUG_LINK;
Apache Syncope;1.1.8;2014-07-03;SyncopeUserQueryImpl;core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java;168;239;4;0;2;230;216;57,500000;19;41;216;59,750000;776;20;705;194,000000;598,000000;589,677824;80,333333;1.1.7;3;2;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(1);OK;;Yes;1;SYNCOPE-349;dc9a5a8594e7b6dc377c9b42bfa4fbaea449fd7d;CONSISTENT_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;LdifURLLoader;build-tools/src/main/java/org/apache/syncope/buildtools/LdifURLLoader.java;73;129;2;0;1;128;127;64,000000;42;11;127;64,500000;20;1;17;10,000000;640,000000;630,232558;630,000000;1.1.8;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SyncopeConstants;common/src/main/java/org/apache/syncope/common/SyncopeConstants.java;22;251;20;0;4;155;52;7,750000;20;0;104;12,550000;1667;0;705;83,350000;595,000000;290,294821;29,526316;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;RoleMod;common/src/main/java/org/apache/syncope/common/mod/RoleMod.java;207;971;9;1;2;641;301;71,222222;18;65;602;107,888889;1329;46;705;147,666667;595,000000;193,788877;70,125000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;RoleReportletConf;common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java;72;179;5;0;1;145;126;29,000000;18;8;126;35,800000;147;6;86;29,400000;424,000000;407,044693;41,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;StaticReportletConf;common/src/main/java/org/apache/syncope/common/report/StaticReportletConf.java;67;341;7;0;3;225;109;32,142857;18;15;218;48,714286;991;11;705;141,571429;595,000000;228,891496;93,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;UserReportletConf;common/src/main/java/org/apache/syncope/common/report/UserReportletConf.java;76;432;8;0;3;274;115;34,250000;18;8;230;54,000000;1000;6;705;125,000000;595,000000;263,560185;80,142857;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AbstractExecTO;common/src/main/java/org/apache/syncope/common/to/AbstractExecTO.java;51;267;3;0;2;178;89;59,333333;18;14;178;89,000000;864;10;705;288,000000;595,000000;220,955056;280,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AttributeTO;common/src/main/java/org/apache/syncope/common/to/AttributeTO.java;40;364;9;0;2;229;112;25,444444;39;6;188;40,444444;1032;5;705;114,666667;595,000000;285,969780;70,125000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnBundleTO;common/src/main/java/org/apache/syncope/common/to/ConnBundleTO.java;57;351;5;0;2;224;97;44,800000;18;11;194;70,200000;995;11;705;199,000000;595,000000;269,005698;140,250000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnIdObjectClassTO;common/src/main/java/org/apache/syncope/common/to/ConnIdObjectClassTO.java;36;72;1;0;1;72;72;72,000000;21;6;72;72,000000;15;3;15;15,000000;507,000000;507,000000;0,000000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnInstanceTO;common/src/main/java/org/apache/syncope/common/to/ConnInstanceTO.java;110;669;10;0;4;423;177;42,300000;30;22;354;66,900000;1277;19;705;127,700000;595,000000;272,415546;62,333333;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;EventCategoryTO;common/src/main/java/org/apache/syncope/common/to/EventCategoryTO.java;49;116;3;2;2;103;87;34,333333;24;10;87;38,666667;122;7;68;40,666667;307,000000;302,801724;8,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;LoggerTO;common/src/main/java/org/apache/syncope/common/to/LoggerTO.java;24;164;4;0;2;108;52;27,000000;18;4;104;41,000000;925;4;705;231,250000;595,000000;227,463415;187,000000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;MappingItemTO;common/src/main/java/org/apache/syncope/common/to/MappingItemTO.java;67;407;5;0;4;271;135;54,200000;40;16;270;81,400000;895;16;705;179,000000;595,000000;219,417690;140,250000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;NotificationTO;common/src/main/java/org/apache/syncope/common/to/NotificationTO.java;114;586;11;0;5;382;177;34,727273;18;26;354;53,272727;1068;26;705;97,090909;595,000000;216,788396;56,100000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;NotificationTaskTO;common/src/main/java/org/apache/syncope/common/to/NotificationTaskTO.java;63;396;9;0;4;251;116;27,888889;18;13;212;44,000000;1083;13;705;120,333333;595,000000;284,487374;70,125000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;PropagationTaskTO;common/src/main/java/org/apache/syncope/common/to/PropagationTaskTO.java;74;407;7;0;2;265;123;37,857143;18;18;246;58,142857;1008;18;705;144,000000;595,000000;223,336609;93,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ReportTO;common/src/main/java/org/apache/syncope/common/to/ReportTO.java;102;571;8;0;3;362;169;45,250000;18;26;306;71,375000;1097;18;705;137,125000;595,000000;271,173380;80,142857;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResourceTO;common/src/main/java/org/apache/syncope/common/to/ResourceTO.java;175;840;10;1;3;555;270;55,500000;27;41;540;84,000000;1213;40;705;121,300000;595,000000;222,294048;62,333333;1.1.8;2;2;DataClass(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;RoleTO;common/src/main/java/org/apache/syncope/common/to/RoleTO.java;169;918;13;1;3;588;258;45,230769;29;39;516;70,615385;1414;35;705;108,769231;595,000000;244,281046;46,750000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SchedTaskTO;common/src/main/java/org/apache/syncope/common/to/SchedTaskTO.java;61;315;7;0;2;208;101;29,714286;18;16;202;45,000000;954;12;705;136,285714;595,000000;231,714286;93,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SchemaTO;common/src/main/java/org/apache/syncope/common/to/SchemaTO.java;97;562;8;0;3;359;156;44,875000;18;25;312;70,250000;1102;24;705;137,750000;595,000000;179,181495;80,142857;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SyncTaskTO;common/src/main/java/org/apache/syncope/common/to/SyncTaskTO.java;29;311;6;0;3;185;114;30,833333;18;6;118;51,833333;954;6;705;159,000000;595,000000;309,768489;112,200000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;UserTO;common/src/main/java/org/apache/syncope/common/to/UserTO.java;111;611;13;0;3;387;181;29,769231;18;26;326;47,000000;1433;19;705;110,230769;595,000000;271,621931;46,750000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;WorkflowFormPropertyTO;common/src/main/java/org/apache/syncope/common/to/WorkflowFormPropertyTO.java;72;417;4;0;2;269;134;67,250000;18;17;242;104,250000;950;17;705;237,500000;595,000000;253,326139;187,000000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;WorkflowFormTO;common/src/main/java/org/apache/syncope/common/to/WorkflowFormTO.java;120;536;7;0;3;354;173;50,571429;18;28;346;76,571429;1029;20;705;147,000000;595,000000;230,917910;93,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AccountPolicySpec;common/src/main/java/org/apache/syncope/common/types/AccountPolicySpec.java;102;648;10;0;3;419;190;41,900000;54;22;380;64,800000;1056;18;705;105,600000;595,000000;244,862654;62,333333;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AuditLoggerName;common/src/main/java/org/apache/syncope/common/types/AuditLoggerName.java;71;425;9;2;3;276;110;30,666667;18;13;220;47,222222;1280;7;705;142,222222;595,000000;240,465882;70,125000;1.1.8;2;2;DataClass(1) | ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnConfPropSchema;common/src/main/java/org/apache/syncope/common/types/ConnConfPropSchema.java;80;391;4;0;2;258;125;64,500000;18;18;250;97,750000;859;16;705;214,750000;595,000000;197,317136;187,000000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnConfProperty;common/src/main/java/org/apache/syncope/common/types/ConnConfProperty.java;39;237;7;0;2;152;73;21,714286;18;6;138;33,857143;1127;6;705;161,000000;595,000000;226,645570;93,500000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;IntMappingType;common/src/main/java/org/apache/syncope/common/types/IntMappingType.java;112;617;7;2;2;409;201;58,428571;60;21;402;88,142857;940;5;705;134,285714;595,000000;227,936791;93,500000;1.1.8;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;PasswordPolicySpec;common/src/main/java/org/apache/syncope/common/types/PasswordPolicySpec.java;200;1233;9;0;4;800;367;88,888889;93;50;734;137,000000;1063;46;705;118,111111;595,000000;243,150852;70,125000;1.1.8;3;3;CyclomaticComplexity(1) | ExcessivePublicCount(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AttributableOperations;common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java;341;1706;12;1;4;1101;495;91,750000;80;68;990;142,166667;1636;5;705;136,333333;595,000000;220,484174;51,000000;1.1.8;8;5;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;CollectionWrapper;common/src/main/java/org/apache/syncope/common/util/CollectionWrapper.java;51;655;13;2;4;371;111;28,538462;20;11;160;50,384615;1258;5;705;96,769231;595,000000;371,632061;49,000000;1.1.8;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;LoggerEventUtils;common/src/main/java/org/apache/syncope/common/util/LoggerEventUtils.java;89;229;5;2;2;194;140;38,800000;28;19;140;45,800000;213;2;68;42,600000;307,000000;300,803493;15,750000;1.1.8;5;3;AvoidDeeplyNestedIfStmts(3) | CognitiveComplexity(1) | ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SyncopeApplication;console/src/main/java/org/apache/syncope/console/SyncopeApplication.java;221;543;17;2;4;419;175;24,647059;22;27;175;31,941176;2177;13;1524;128,058824;873,000000;597,988950;39,812500;1.1.8;1;1;NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnIdSpecialAttributeName;console/src/main/java/org/apache/syncope/console/commons/ConnIdSpecialAttributeName.java;9;34;1;0;1;34;34;34,000000;19;1;34;34,000000;41;0;41;41,000000;478,000000;478,000000;0,000000;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Constants;console/src/main/java/org/apache/syncope/console/commons/Constants.java;43;156;12;1;2;133;96;11,083333;25;1;96;13,000000;2196;0;1524;183,000000;873,000000;697,615385;72,454545;1.1.8;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;HttpResourceStream;console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java;65;379;17;2;4;240;150;14,117647;19;16;150;22,294118;2822;6;1524;166,000000;873,000000;691,395778;49,500000;1.1.8;1;1;AvoidDeeplyNestedIfStmts(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AbstractSchedTaskModalPage;console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java;85;274;14;1;6;203;119;14,500000;21;10;119;19,571429;2720;0;1524;194,285714;873,000000;678,346715;61,000000;1.1.8;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ApprovalModalPage;console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java;212;968;23;5;5;624;211;27,130435;19;53;211;42,086957;3115;2;1524;135,434783;873,000000;523,509298;35,272727;1.1.8;3;3;CognitiveComplexity(1) | CouplingBetweenObjects(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;BulkActionModalPage;console/src/main/java/org/apache/syncope/console/pages/BulkActionModalPage.java;118;276;13;3;3;220;156;16,923077;18;19;156;21,230769;371;4;65;28,538462;545,000000;464,166667;25,750000;1.1.8;1;1;ExcessiveParameterList(1);OK;;Yes;1;SYNCOPE-578;f44df5bfdf83112b5ecfa033a3710495e03df151;CONSISTENT_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;BulkActionResultModalPage;console/src/main/java/org/apache/syncope/console/pages/BulkActionResultModalPage.java;57;109;6;0;3;103;97;17,166667;24;6;97;18,166667;166;4;65;27,666667;545,000000;527,027523;58,000000;1.1.8;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Configuration;console/src/main/java/org/apache/syncope/console/pages/Configuration.java;443;1737;37;8;7;1164;711;31,459459;25;58;711;46,945946;3803;18;1524;102,783784;873,000000;541,932067;22,138889;1.1.8;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ConnectorModalPage;console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java;439;1931;46;6;7;1246;436;27,086957;33;87;436;41,978261;3439;2;1524;74,760870;873,000000;523,056447;18,400000;1.1.8;6;5;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | NPathComplexity(1) | NcssCount(1);OK;;Yes;1;SYNCOPE-568;2820eb2544e2bb31bcd623847a2aac746f8dfae6 | 6bbfc329759404bb2774280acafe6073d4167ed5 | 9cddacdf1a985806f1ee7cef6b93fa7144b93548;CONSISTENT_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;DisplayAttributesModalPage;console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java;180;653;19;5;6;475;304;25,000000;24;20;304;34,368421;3145;0;1524;165,526316;873,000000;716,462481;41,555556;1.1.8;3;3;CognitiveComplexity(1) | ExcessiveParameterList(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;NotificationModalPage;console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java;340;899;38;9;7;669;209;17,605263;18;66;209;23,657895;3463;0;1524;91,131579;873,000000;505,285873;20,864865;1.1.8;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;PolicyModalPage;console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java;345;703;25;5;7;577;216;23,080000;23;69;220;28,120000;2964;17;1524;118,560000;873,000000;482,334282;33,458333;1.1.8;3;3;CognitiveComplexity(1) | CouplingBetweenObjects(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ReportModalPage;console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java;482;1769;35;7;8;1226;576;35,028571;18;82;576;50,542857;3549;26;1524;101,400000;873,000000;636,240814;22,000000;1.1.8;2;2;CognitiveComplexity(1) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ReportletConfModalPage;console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java;274;754;30;4;7;552;348;18,400000;25;80;348;25,133333;3264;4;1524;108,800000;873,000000;662,852785;26,758621;1.1.8;5;4;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Reports;console/src/main/java/org/apache/syncope/console/pages/Reports.java;301;1324;34;10;7;868;493;25,529412;22;46;493;38,941176;3487;13;1524;102,558824;873,000000;581,030211;22,757576;1.1.8;3;2;CognitiveComplexity(2) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResourceModalPage;console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java;127;399;34;9;7;304;165;8,941176;53;36;165;11,735294;3174;1;1524;93,352941;873,000000;698,375940;23,272727;1.1.8;2;1;CognitiveComplexity(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Resources;console/src/main/java/org/apache/syncope/console/pages/Resources.java;504;1476;34;8;7;1090;506;32,058824;32;55;506;43,411765;3465;31;1524;101,911765;873,000000;535,840108;24,393939;1.1.8;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResultStatusModalPage;console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java;303;1493;24;1;5;973;365;40,541667;48;60;365;62,208333;1903;8;705;79,291667;627,000000;474,113195;23,739130;1.1.8;2;2;CognitiveComplexity(1) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Schema;console/src/main/java/org/apache/syncope/console/pages/Schema.java;339;2248;28;5;7;1358;856;48,500000;22;45;871;80,285714;3568;13;1524;127,428571;873,000000;622,860320;29,518519;1.1.8;5;4;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1) | CouplingBetweenObjects(1) | ExcessiveParameterList(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;SchemaModalPage;console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java;349;1019;34;3;8;734;239;21,588235;26;56;246;29,970588;3550;1;1524;104,411765;873,000000;495,963690;24,333333;1.1.8;2;2;CognitiveComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;Tasks;console/src/main/java/org/apache/syncope/console/pages/Tasks.java;151;427;24;6;7;328;179;13,666667;31;20;179;17,791667;3178;11;1524;132,416667;873,000000;680,402810;34,478261;1.1.8;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;UserModalPage;console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java;134;426;34;6;7;329;216;9,676471;49;21;216;12,529412;3644;2;1524;107,176471;873,000000;705,056338;24,666667;1.1.8;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AbstractSearchPanel;console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java;295;561;15;2;4;483;370;32,200000;23;69;370;37,400000;1513;3;705;100,866667;627,000000;548,114082;39,785714;1.1.8;3;3;CognitiveComplexity(1) | CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AbstractSearchResultPanel;console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java;189;626;20;6;6;490;439;24,500000;91;24;439;31,300000;1515;9;705;75,750000;627,000000;589,228435;29,105263;1.1.8;2;2;DataClass(1) | ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AjaxDataTablePanel;console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java;96;345;9;3;3;271;173;30,111111;22;7;173;38,333333;175;2;57;19,444444;545,000000;431,953623;36,750000;1.1.8;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;AttributesPanel;console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java;269;707;29;4;6;531;221;18,310345;19;62;221;24,379310;3241;3;1524;111,758621;873,000000;608,434229;28,464286;1.1.8;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;LoggerCategoryPanel;console/src/main/java/org/apache/syncope/console/pages/panels/LoggerCategoryPanel.java;346;502;5;4;3;485;316;97,000000;29;52;316;100,400000;151;8;68;30,200000;307,000000;303,231076;3,500000;1.1.8;4;4;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1) | CouplingBetweenObjects(1) | ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;MembershipsPanel;console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java;188;856;16;6;5;555;185;34,687500;18;41;185;53,500000;1427;3;705;89,187500;679,000000;401,655374;39,933333;1.1.8;3;3;CognitiveComplexity(1) | CouplingBetweenObjects(1) | ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;PolicyBeanPanel;console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java;234;574;21;3;5;452;263;21,523810;21;49;263;27,333333;2798;8;1524;133,238095;873,000000;707,794425;38,800000;1.1.8;8;6;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(1) | DataClass(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResourceConnConfPanel;console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java;199;623;18;4;5;465;309;25,833333;42;41;309;34,611111;2643;3;1524;146,833333;873,000000;625,226324;45,647059;1.1.8;3;2;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResourceMappingPanel;console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java;452;2071;44;11;8;1357;553;30,840909;86;135;553;47,068182;3399;3;1524;77,250000;873,000000;656,139063;19,418605;1.1.8;6;3;CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;ResourcesPanel;console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java;126;422;19;2;6;311;98;16,368421;18;24;119;22,210526;2688;3;1524;141,473684;873,000000;585,063981;44,611111;1.1.8;2;2;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;RoleDetailsPanel;console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java;326;531;14;5;4;482;271;34,428571;29;50;271;37,928571;1186;19;705;84,714286;679,000000;558,214689;45,000000;1.1.8;2;2;CognitiveComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.2.0-M1;2014-09-08;RoleSearchResultPanel;console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java;120;378;16;5;5;277;154;17,312500;18;16;154;23,625000;1531;8;705;95,687500;627,000000;539,280423;36,866667;1.1.8;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
