Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
"milestone_1_dataset_selected_features_weka,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2406.0,251.0,0.0,90.55325555137372,9.446744448626271,0.0,0.4885239288373918,0.09473451735348298,0.3074402911193578,50.02960509309976,99.97140514996553,1293.928141850089,3652.1959380724625,-2358.2677962223734,0.48698838609337186,1.3745562431586233,-0.8875678570652515,437.5708447061785,0.16468605370951392,33.81724460220251,0.5266903914590747,148.0,0.049663299663299666,118.0,0.9503367003367004,2258.0,0.47330960854092524,133.0,0.556390977443609,0.5266903914590747,0.5411334552102377,0.48875230249768453,0.7554346849275675,0.3481455882702093,0.9055325555137373,0.4285054637179622,0.5714945362820377,0.09446744448626271,0.9033422068432847,0.9055325555137373,0.904385925242172,0.48875230249768453,0.7554346849275675,0.8826530764271983,0.7442398973135309,0.9055325555137373,0.0,4.121,8.93455E-4,4.1196589029999995,0.893455,4119.658903,5975121.0,5972724.0,764024.0,90.55325555137372,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2385.0,272.0,0.0,89.7628904779827,10.237109522017313,0.0,0.4704076233913359,0.10221446346008506,0.31950020218894903,53.979788830613806,103.89296745144863,1293.928141850089,3948.6523908348145,-2654.7242489847254,0.48698838609337186,1.4861318746085113,-0.9991434885151393,370.21848208797553,0.13933702750770627,28.611981617358474,0.5409252669039146,152.0,0.06018518518518518,143.0,0.9398148148148148,2233.0,0.45907473309608543,129.0,0.5152542372881356,0.5409252669039146,0.5277777777777779,0.47058248246321716,0.7524533592149251,0.3304727852309249,0.8976289047798268,0.4168888230610975,0.5831111769389026,0.10237109522017313,0.8998953083974743,0.8976289047798268,0.898721753192243,0.4705824824632171,0.7524533592149251,0.8805350149324452,0.7351847943342245,0.8976289047798268,0.001,4.142,9.22524E-4,4.141641453999999,0.922524,4141.641454,5975121.0,5972724.0,764024.0,89.80052691004893,50.01881821603312,?,?"
"milestone_1_dataset_selected_features_weka,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2390.0,267.0,0.0,89.95107263831389,10.048927361686113,0.0,0.4397157743348678,0.10023871296346007,0.315818472450935,52.93638860153131,102.69576686999075,1293.928141850089,3844.6355911903197,-2550.7074493402306,0.48698838609337186,1.4469836624728338,-0.959995276379462,387.27415099693593,0.14575617275006997,29.930112691049608,0.46619217081850534,131.0,0.04924242424242424,117.0,0.9507575757575758,2259.0,0.5338078291814946,150.0,0.5282258064516129,0.46619217081850534,0.49527410207939504,0.4407738813497761,0.7275266005248212,0.3103169122104883,0.8995107263831389,0.4825609798070578,0.5174390201929422,0.10048927361686112,0.8944246315895564,0.8995107263831389,0.8967228875948371,0.440773881349776,0.7275266005248212,0.8734468220333251,0.7197373645193214,0.8995107263831389,0.001,4.003,9.03934E-4,4.002361849,0.903934,4002.361849,5975121.0,5972724.0,764024.0,90.06398193451261,50.11290929619872,?,?"
"milestone_1_dataset_selected_features_weka,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2395.0,262.0,0.0,90.13925479864508,9.860745201354911,0.0,0.46003558735423355,0.0989654751930104,0.314150268062491,52.26398761586382,102.15331117499098,1293.928141850089,3813.6295044897515,-2519.7013626396624,0.48698838609337186,1.435314077715375,-0.9483256916220032,399.2770457369974,0.15027363407489552,30.857744941392315,0.49466192170818507,139.0,0.050505050505050504,120.0,0.9494949494949495,2256.0,0.505338078291815,142.0,0.5366795366795367,0.49466192170818507,0.5148148148148148,0.46050917975447053,0.7386535880752962,0.3222126406866245,0.9013925479864509,0.4572356767833164,0.5427643232166837,0.09860745201354912,0.8980465570570297,0.9013925479864509,0.8996110837782867,0.4605091797544705,0.7386535880752962,0.8767641102871431,0.7299671057735575,0.9013925479864509,0.001,3.966,8.466789999999999E-4,3.965195557,0.846679,3965.195557,5975121.0,5972724.0,764024.0,90.13925479864508,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,7,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2389.0,268.0,0.0,89.91343620624765,10.086563793752353,0.0,0.41340780282061396,0.10102235133578481,0.3176021819221788,53.276059437095526,103.11423348164658,1297.0042012511194,3898.938780036462,-2601.9345787853426,0.4881461051001579,1.4674214452527143,-0.9792753401525565,385.06861830063247,0.144926088935127,29.68908026120398,0.41843971631205673,118.0,0.043789473684210524,104.0,0.9562105263157895,2271.0,0.5815602836879432,164.0,0.5315315315315315,0.41843971631205673,0.4682539682539683,0.4170195442606534,0.7116894363568496,0.28921634725682044,0.8991343620624764,0.5244841194346301,0.47551588056536975,0.10086563793752353,0.8900763867721864,0.8991343620624764,0.8937595546553018,0.4170195442606534,0.7116894363568496,0.8678960725610002,0.7062683562683563,0.8991343620624764,0.001,3.995,8.88937E-4,3.9946343630000003,0.888937,3994.634363,5975121.0,5972724.0,764024.0,89.91343620624765,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,7,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23917.0,2657.0,2390.0,267.0,0.0,89.95107263831389,10.048927361686113,0.0,0.46283116889017106,0.10036390978367059,0.316198930884283,52.92881775441391,102.6586473320829,1297.0042012511194,3859.791790044127,-2562.7875887930077,0.4881461051001579,1.4526879149582714,-0.9645418098581136,387.9425930228918,0.14600775047907105,29.910665875150876,0.5106382978723404,144.0,0.05431578947368421,129.0,0.9456842105263158,2246.0,0.48936170212765956,138.0,0.5274725274725275,0.5106382978723404,0.5189189189189188,0.46290705870878507,0.7451526689063083,0.3270306017588858,0.8995107263831389,0.44318821798448266,0.5568117820155173,0.10048927361686112,0.8981062197597347,0.8995107263831389,0.8987909688149149,0.46290705870878507,0.7451526689063083,0.8783710462767498,0.7314073476712686,0.8995107263831389,0.001,4.021,8.967889999999999E-4,4.0204822049999995,0.896789,4020.482205,5975121.0,5972724.0,764024.0,90.02634550244636,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23916.0,2658.0,2402.0,256.0,0.0,90.36869826937547,9.63130173062453,0.0,0.45837313261758283,0.09642033144891458,0.3103426130973948,50.856599784884494,100.77402159647326,1297.16580687492,3727.1692961050667,-2430.0034892301464,0.4880232531508352,1.4022457848401304,-0.9142225316892951,426.42289373018457,0.160429982592244,32.873430017208484,0.475177304964539,134.0,0.045454545454545456,108.0,0.9545454545454546,2268.0,0.524822695035461,148.0,0.5537190082644629,0.475177304964539,0.5114503816793894,0.4600234601593085,0.7290741337727153,0.3219955418962429,0.9036869826937547,0.47396422318376114,0.5260357768162389,0.0963130173062453,0.8978928109316803,0.9036869826937547,0.90041288752669,0.46002346015930845,0.7290741337727153,0.8748273285427874,0.7290140055308466,0.9036869826937547,0.001,4.041,9.29343E-4,4.040299591,0.929343,4040.299591,5974876.0,5972479.0,764269.0,90.36869826937547,50.03762227238525,?,?"
"milestone_1_dataset_selected_features_weka,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23916.0,2658.0,2384.0,274.0,0.0,89.69149736644093,10.308502633559067,0.0,0.4565244645031878,0.10346402693422029,0.32127157383622607,54.57177475804439,104.32285852392529,1297.16580687492,3990.4103794178627,-2693.2445725429425,0.4880232531508352,1.5012830622339588,-1.0132598090831235,362.58361541434215,0.1364121954154786,27.951986823324003,0.5141843971631206,145.0,0.05765993265993266,137.0,0.9423400673400674,2239.0,0.4858156028368794,137.0,0.5141843971631206,0.5141843971631206,0.5141843971631206,0.4565244645031879,0.7469553692957949,0.3180376550842462,0.8969149736644093,0.4403905091612214,0.5596094908387786,0.10308502633559068,0.8969149736644093,0.8969149736644093,0.8969149736644093,0.45652446450318795,0.7469553692957949,0.877660125750538,0.7282622322515939,0.8969149736644093,0.001,4.027,9.029390000000001E-4,4.027039296,0.902939,4027.039296,5974876.0,5972479.0,764269.0,89.69149736644093,50.05643340857788,?,?"
"milestone_1_dataset_selected_features_weka,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23916.0,2658.0,2376.0,282.0,0.0,89.39051918735892,10.609480812641083,0.0,0.41886234230211034,0.10610707495873974,0.32532269861326396,55.96584210437406,105.63833412586303,1297.16580687492,4090.2274508307937,-2793.0616439558735,0.4880232531508352,1.5388365127279133,-1.050813259577078,337.63554089553145,0.127026162865136,26.028711141326607,0.4574468085106383,129.0,0.054292929292929296,129.0,0.9457070707070707,2247.0,0.5425531914893617,153.0,0.5,0.4574468085106383,0.4777777777777778,0.41937558322907353,0.7199200933686749,0.29281867159310143,0.8939051918735892,0.4907513126558801,0.5092486873441199,0.10609480812641084,0.8899661399548533,0.8939051918735892,0.8918140993404442,0.4193755832290736,0.7199200933686749,0.8699577647326464,0.7093662758235623,0.8939051918735892,0.001,4.025,8.6638E-4,4.0250967609999995,0.86638,4025.096761,5974876.0,5972479.0,764269.0,89.42814145974417,50.075244544770506,?,?"
"milestone_1_dataset_selected_features_weka,8,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281123E7,23916.0,2658.0,2410.0,248.0,0.0,90.66967644845748,9.330323551542513,0.0,0.4804944249520043,0.09318158224022244,0.30498594209556606,49.148331727360386,99.03461084061267,1297.16580687492,3595.0908635458295,-2297.9250566709097,0.4880232531508352,1.3525548771805227,-0.8645316240296876,454.78605483956096,0.17110084832188147,35.059978641837105,0.5,141.0,0.04503367003367004,107.0,0.95496632996633,2269.0,0.5,141.0,0.5685483870967742,0.5,0.5320754716981132,0.48171777115030995,0.7439584975045967,0.3419533647424789,0.9066967644845748,0.4517304345182449,0.5482695654817551,0.09330323551542513,0.9019262064633362,0.9066967644845748,0.9040354347823726,0.48171777115030995,0.7439584975045967,0.8795850239937535,0.7401288348879199,0.9066967644845748,0.001,4.026,9.15124E-4,4.0251468500000005,0.915124,4025.14685,5974876.0,5972479.0,764269.0,90.70729872084274,50.03762227238525,?,?"
"milestone_1_dataset_selected_features_weka,8,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2378.0,279.0,0.0,89.49943545351901,10.500564546480994,0.0,0.41838379923377284,0.10510537337790053,0.32404180029133994,55.50648771068908,105.36977435359331,1293.928141850089,4058.7093895926027,-2764.7812477425136,0.48698838609337186,1.527553402180129,-1.040565016086757,345.14987896536786,0.12990209972351066,26.674578579909728,0.45195729537366547,127.0,0.05260942760942761,125.0,0.9473905723905723,2251.0,0.5480427046263345,154.0,0.503968253968254,0.45195729537366547,0.4765478424015009,0.4191504505370592,0.7196258252752915,0.2898188655205009,0.89499435453519,0.49564648677095224,0.5043535132290478,0.10500564546480994,0.8902792788942582,0.89499435453519,0.8924561933028375,0.4191504505370592,0.7196258252752915,0.8698440781543433,0.7090959249656532,0.89499435453519,0.001,4.033,8.929550000000001E-4,4.03285398,0.892955,4032.85398,5975121.0,5972724.0,764024.0,89.49943545351901,50.03763643206624,?,?"
"milestone_1_dataset_selected_features_weka,8,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2382.0,275.0,0.0,89.64998118178397,10.350018818216034,0.0,0.4052139780718571,0.10318944480348284,0.3208274324200612,54.4946796322561,104.32454741996447,1293.928141850089,3978.29626848956,-2684.368126639471,0.48698838609337186,1.497288772483839,-1.0103003863904672,360.8838619621752,0.13582380954541784,27.890564420847582,0.4199288256227758,118.0,0.04713804713804714,112.0,0.9528619528619529,2264.0,0.5800711743772242,163.0,0.5130434782608696,0.4199288256227758,0.46183953033268105,0.40770189761932263,0.7037164348107409,0.28255735921923636,0.8964998118178397,0.523709033333111,0.476290966666889,0.10350018818216034,0.8884420149445783,0.8964998118178397,0.8918844309401085,0.4077018976193226,0.7037164348107409,0.8664681093348916,0.7022918242960511,0.8964998118178397,0.001,3.995,8.50161E-4,3.9942511009999997,0.850161,3994.251101,5975121.0,5972724.0,764024.0,89.72525404591644,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,8,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2381.0,276.0,0.0,89.61234474971772,10.387655250282274,0.0,0.43118252713652133,0.10371961590051178,0.32184725414917026,54.77466470377089,104.65616632030543,1293.928141850089,4004.572226630776,-2710.644084780687,0.48698838609337186,1.5071781056194113,-1.0201897195260397,356.62275775075074,0.13422008195361337,27.56124905366407,0.4697508896797153,132.0,0.05345117845117845,127.0,0.9465488215488216,2249.0,0.5302491103202847,149.0,0.5096525096525096,0.4697508896797153,0.48888888888888893,0.43162641620419334,0.7273161628143835,0.30044585485343117,0.8961234474971773,0.47982373626864033,0.5201762637313596,0.10387655250282274,0.8925778425628226,0.8961234474971773,0.8942467905450654,0.4316264162041933,0.7273161628143835,0.8719436661644996,0.7155378671507704,0.8961234474971773,0.0,4.035,8.71286E-4,4.03372481,0.871286,4033.72481,5975121.0,5972724.0,764024.0,89.64998118178397,50.01881821603312,?,?"
"milestone_1_dataset_selected_features_weka,8,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2373.0,284.0,0.0,89.3112532931878,10.688746706812195,0.0,0.42952745130947684,0.10688989591029621,0.3265597204761688,56.448899833214256,106.18853502421433,1293.928141850089,4120.339022086564,-2826.410880236475,0.48698838609337186,1.550748596946392,-1.0637602108530202,327.4783602111569,0.12325117057250917,25.308852139417926,0.48398576512455516,136.0,0.0585016835016835,139.0,0.9414983164983165,2237.0,0.5160142348754448,145.0,0.49454545454545457,0.48398576512455516,0.48920863309352514,0.42955865051736936,0.7314447859376685,0.2987699350362899,0.8931125329318781,0.4676284513090064,0.5323715486909936,0.10688746706812194,0.8921085856311567,0.8931125329318781,0.8926031963620944,0.42955865051736936,0.7314447859376685,0.8731822583534907,0.7147598440793392,0.8931125329318781,0.001,4.025,8.79134E-4,4.0248706499999996,0.879134,4024.87065,5975121.0,5972724.0,764024.0,89.34888972525404,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,8,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2374.0,283.0,0.0,89.34888972525404,10.651110274745955,0.0,0.4498236274144678,0.10639777980002162,0.32526698899769835,56.110893932371134,105.60272616640576,1297.0042012511194,4078.978892630929,-2781.9746913798094,0.4881461051001579,1.5351821199213131,-1.0470360148211553,333.47108548696644,0.12550661854985565,25.71087165063095,0.5212765957446809,147.0,0.06231578947368421,148.0,0.9376842105263158,2227.0,0.4787234042553192,135.0,0.49830508474576274,0.5212765957446809,0.5095320623916811,0.4499673543220231,0.7471698394923479,0.3178483369012999,0.8934888972525404,0.4345280909815439,0.5654719090184562,0.10651110274745954,0.8956639140021544,0.8934888972525404,0.8945426103311118,0.4499673543220231,0.7471698394923479,0.8777327711203001,0.724894804681169,0.8934888972525404,0.001,4.019,0.001050592,4.018064437,1.050592,4018.064437,5975121.0,5972724.0,764024.0,89.46179902145276,50.13172751223184,?,?"
"milestone_1_dataset_selected_features_weka,8,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2396.0,261.0,0.0,90.17689123071133,9.823108769288671,0.0,0.44499684273962187,0.09810897386648658,0.3126589937005941,51.73963438694876,101.50935450588089,1297.0042012511194,3774.240079975899,-2477.2358787247795,0.4881461051001579,1.420489303716936,-0.9323431986167782,410.4164320254673,0.15446610162795157,31.643415775335992,0.46099290780141844,130.0,0.045894736842105266,109.0,0.9541052631578948,2266.0,0.5390070921985816,152.0,0.5439330543933054,0.46099290780141844,0.49904030710172737,0.4468688499189263,0.7241948488241882,0.31284892354925026,0.9017689123071133,0.48667074134780014,0.5133292586521999,0.09823108769288671,0.8954054127660488,0.9017689123071133,0.8981558661932324,0.4468688499189262,0.7241948488241882,0.8727584701133759,0.7222929472082809,0.9017689123071133,0.0,4.1,8.38517E-4,4.099386963,0.838517,4099.386963,5975121.0,5972724.0,764024.0,90.2521640948438,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23916.0,2658.0,2402.0,256.0,0.0,90.36869826937547,9.63130173062453,0.0,0.4775317651178004,0.09669242209883527,0.31055429621946423,51.00011314022161,100.84275904538839,1297.1658068750455,3728.171301993798,-2431.005495118752,0.48802325315088246,1.4026227622249052,-0.9145995090740227,423.77615402000725,0.15943421896915247,32.66938981693565,0.5141843971631206,145.0,0.050084175084175085,119.0,0.9499158249158249,2257.0,0.4858156028368794,137.0,0.5492424242424242,0.5141843971631206,0.5311355311355312,0.4778543150663019,0.750889509754758,0.3371897040090449,0.9036869826937547,0.4395867606148092,0.5604132393851907,0.0963130173062453,0.9010219860136695,0.9036869826937547,0.9022811281595726,0.4778543150663019,0.750889509754758,0.8803672894697745,0.738733384016403,0.9036869826937547,0.001,4.031,9.74902E-4,4.030479232,0.974902,4030.479232,5974876.0,5972479.0,764269.0,90.36869826937547,50.05643340857788,?,?"
"milestone_1_dataset_selected_features_weka,9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23916.0,2658.0,2399.0,259.0,0.0,90.25583145221971,9.744168547780285,0.0,0.4705578345553797,0.09748596398592908,0.31178238710542094,51.41866430632976,101.24154300943586,1297.1658068750455,3754.862922385259,-2457.6971155102137,0.48802325315088246,1.4126647563526182,-0.9246415032017358,414.6366638514333,0.15599573508330825,31.964816036148783,0.5070921985815603,143.0,0.050505050505050504,120.0,0.9494949494949495,2256.0,0.4929078014184397,139.0,0.5437262357414449,0.5070921985815603,0.5247706422018349,0.47091315437109155,0.7480045729159205,0.33311543350517114,0.9025583145221971,0.44597116644568735,0.5540288335543126,0.09744168547780285,0.8997116299723706,0.9025583145221971,0.9010538153031474,0.47091315437109155,0.7480045729159205,0.8793482186540865,0.735242164529968,0.9025583145221971,0.001,4.107,8.880940000000001E-4,4.106320433,0.888094,4106.320433,5974876.0,5972479.0,764269.0,90.29345372460497,50.05643340857788,?,?"
"milestone_1_dataset_selected_features_weka,9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23916.0,2658.0,2373.0,285.0,0.0,89.27765237020316,10.72234762979684,0.0,0.43204361732277097,0.1075055383934779,0.32688569371383575,56.70345723332392,106.14586772057967,1297.1658068750455,4122.5486629628285,-2825.382856087783,0.48802325315088246,1.5509964871944426,-1.06297323404356,323.97635128513315,0.12188726534429388,24.975708546127397,0.48936170212765956,138.0,0.059343434343434344,141.0,0.9406565656565656,2235.0,0.5106382978723404,144.0,0.4946236559139785,0.48936170212765956,0.4919786096256685,0.4320513386507173,0.7311188122358335,0.30161730124337177,0.8927765237020316,0.4627582559178063,0.5372417440821936,0.1072234762979684,0.8922744393794741,0.8927765237020316,0.8925236543556111,0.4320513386507173,0.7311188122358335,0.8728346674437938,0.7160208505541591,0.8927765237020316,0.001,4.073,8.798899999999999E-4,4.072628983,0.87989,4072.628983,5974876.0,5972479.0,764269.0,89.35289691497367,50.169300225733636,?,?"
"milestone_1_dataset_selected_features_weka,9,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23916.0,2658.0,2390.0,268.0,0.0,89.91723100075245,10.082768999247554,0.0,0.4052261387090952,0.10085930568265619,0.31752048836214347,53.197922747263796,103.10481126704448,1297.1658068750455,3898.4142531312855,-2601.2484462562397,0.48802325315088246,1.4666720290185422,-0.9786487758676597,385.93258256440834,0.14519660743581955,29.751985483964024,0.40425531914893614,114.0,0.04208754208754209,100.0,0.9579124579124579,2276.0,0.5957446808510638,168.0,0.5327102803738317,0.40425531914893614,0.4596774193548387,0.4099209290216539,0.7028977720467082,0.2829838146479885,0.8991723100075244,0.5370045329461304,0.46299546705386957,0.10082768999247554,0.8889761487902204,0.8991723100075244,0.8929719671518433,0.4099209290216539,0.7028977720467082,0.8655759806451291,0.7020378798019007,0.8991723100075244,0.001,4.016,8.470229999999999E-4,4.015736297,0.847023,4015.736297,5974876.0,5972479.0,764269.0,89.91723100075245,50.0,?,?"
"milestone_1_dataset_selected_features_weka,9,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2371.0,286.0,0.0,89.23598042905533,10.764019570944674,0.0,0.43091887001858764,0.10768384487935234,0.32742963740956604,56.789124825843906,106.30486187570361,1297.0042012512174,4136.052168163001,-2839.047966911783,0.48814610510019474,1.5566624644949194,-1.0685163593947244,323.4449080589984,0.12173312309333775,24.937845825554902,0.48936170212765956,138.0,0.059789473684210524,142.0,0.9402105263157895,2233.0,0.5106382978723404,144.0,0.4928571428571429,0.48936170212765956,0.4911032028469751,0.43092228231673696,0.7309115341545352,0.2996618584687536,0.8923598042905533,0.46278757584710417,0.5372124241528958,0.10764019570944675,0.8920236640621702,0.8923598042905533,0.8921909252495417,0.43092228231673696,0.7309115341545351,0.8726716771109704,0.715459008830895,0.8923598042905533,0.001,3.994,8.79899E-4,3.993502533,0.879899,3993.502533,5975121.0,5972724.0,764024.0,89.3112532931878,50.11290929619872,?,?"
"milestone_1_dataset_selected_features_weka,9,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2375.0,282.0,0.0,89.38652615732029,10.613473842679713,0.0,0.4225871582257022,0.10630383372006966,0.3257972827960276,56.06134967931783,105.7748938706775,1297.0042012512174,4104.22327769573,-2807.219076444512,0.48814610510019474,1.544683205756767,-1.0565371006565722,337.0438201319335,0.1268512683974157,25.986332180480836,0.4645390070921986,131.0,0.05515789473684211,131.0,0.9448421052631579,2244.0,0.5354609929078015,151.0,0.5,0.4645390070921986,0.4816176470588235,0.4229419451516187,0.7223934303844718,0.2929002540071584,0.8938652615732029,0.48448414921784644,0.5155158507821537,0.10613473842679715,0.890576198846078,0.8938652615732029,0.8921367600448407,0.42294194515161876,0.7223934303844718,0.8702709958160447,0.7112490751017388,0.8938652615732029,0.001,3.968,8.53805E-4,3.968002414,0.853805,3968.002414,5975121.0,5972724.0,764024.0,89.38652615732029,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,9,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-3080186098777067172,2.02607281124E7,23917.0,2657.0,2396.0,261.0,0.0,90.17689123071133,9.823108769288671,0.0,0.4681463961217499,0.09820006494676482,0.3130215605953744,51.8597719886183,101.7862855288781,1293.928141850052,3787.9699152434832,-2494.041773393431,0.48698838609335793,1.4256567238402271,-0.938668337746869,405.7950721772562,0.1527267866681431,31.36148438637809,0.5088967971530249,143.0,0.05176767676767677,123.0,0.9482323232323232,2253.0,0.49110320284697506,138.0,0.5375939849624061,0.5088967971530249,0.5228519195612432,0.46836524375586613,0.7447682638963777,0.3317748093209162,0.9017689123071133,0.44463979192176506,0.5553602080782349,0.09823108769288671,0.899484251533307,0.9017689123071133,0.900576599554609,0.46836524375586613,0.7447682638963777,0.8785794537465078,0.7340502517881735,0.9017689123071133,0.001,4.032,8.90445E-4,4.031579377,0.890445,4031.579377,5975121.0,5972724.0,764024.0,90.21452766277757,50.03763643206624,?,?"
